review_text,date,rating
Great app,January 22 2017,5
The Best,January 22 2017,5
Its my india app,January 22 2017,5
WOW! It's good.....,January 22 2017,5
Excellent,January 22 2017,4
Its great,January 22 2017,5
nice,January 22 2017,5
Best!,January 22 2017,5
It's not just an app it's must have app. It's like Porsche+Ferrari+Lamborghini+Bentley+Cadillac of social apps. The features it offers are incomparable.,January 22 2017,5
Nyc application,January 22 2017,5
Wow,January 22 2017,5
I like the apps,January 22 2017,5
Its good ok ok,January 22 2017,4
Lemme try it to see if it's better much more than wattsapp,January 22 2017,5
Awesome,January 22 2017,5
Thakur boy,January 22 2017,4
Yet to explore,January 22 2017,5
good app,January 22 2017,5
Superb,January 22 2017,5
Love it,January 22 2017,5
Bettr thn wts ap bt this option is required when the message has been seen..like wts ap,January 22 2017,5
Not able to terminate old sessions.... Unknown error is showing up,January 22 2017,3
Good messenger application. The Greatness of this app is it works both on desk top and mobile. Could be accessed on any device. Only drawback is there is no Voice and Video calls. Requesting Telegram to introduce these two features fast.,January 22 2017,4
nice app,January 22 2017,5
Saved files' locations can't be seen in tablet storage  also when I want to transfer my files to computer  these saved files are hidden so I can't find them!!! Please check and fix.,January 22 2017,4
No stay video call   problem,January 22 2017,5
Thanks,January 22 2017,5
Easy to use.... East or west .... India is best...😎😎,January 21 2017,5
There is no option to clear group chat history...work on this update and update me.,January 21 2017,1
How to join in beta channel ?,January 21 2017,5
So good,January 21 2017,5
OKJak,January 21 2017,5
niec,January 21 2017,5
Its ok more control an privacy than other charting apps,January 21 2017,4
Its corrupted;once u download its not installing...waste of network bundles,January 21 2017,1
I like it but security settings change... Please change settings ... My account not sin in,January 21 2017,4
Please remove lord Buddha's stickers pack.,January 21 2017,1
Its a great app and more over it's an Indian app so I love it ....,January 21 2017,5
Please add call audio and video.,January 21 2017,5
Nice,January 21 2017,5
CREATOR OF GROUP SHOULD HAVE MORE POWERS,January 21 2017,5
This app is very fast.,January 21 2017,5
My country is great,January 21 2017,5
Good,January 21 2017,5
Telegram is a great app and please open a new Indian Facebook application,January 21 2017,5
Nice apps,January 21 2017,4
Problems in message In telegram has a most biggest problem is messaging service .many of time when we send message by telegram the telegram friend then that message don't send on that time its deliver ate late .why is happned,January 21 2017,3
Tiene mejores características que el WhatsApp; a demás de que es completamente gratis  me funciona a la perfección,January 21 2017,5
Nice,January 21 2017,4
Aliiii,January 21 2017,4
Dia connecting mulu . Padahal sinyal aku lagi bagus bgt. Dibuat download apps di playstore cepet tapi buat connect di apps ini eror mulu. Knp nih? Tolong bantuannya ya,January 21 2017,2
Like,January 21 2017,5
Nice app,January 21 2017,5
Telegram can use for calling,January 21 2017,4
Nice app messenger,January 21 2017,5
Super Service,January 21 2017,5
WhatsApp then the tele gram better than the WhatsApp,January 21 2017,5
Best application. .,January 21 2017,4
This app is just awesome  the Linux version done a great job. If the app implement call feature  i don't know if people will use WhatsApp anymore,January 21 2017,5
Great overall!,January 21 2017,5
Super excited messages telegram,January 21 2017,5
the best. please add feature to pin message too (currently feature is pin coversation). thanks,January 21 2017,5
It'samazing and fun,January 21 2017,5
Love it!,January 21 2017,5
Incredible! Just incredible!,January 21 2017,5
Stay en this design,January 21 2017,4
good application,January 21 2017,5
Shivanandakadar,January 21 2017,1
Pointless really. Exactly the same as Whatsapp but with nobody using it so just uninstalled in the end.,January 21 2017,5
its good,January 21 2017,4
Thanks Telegram Team,January 21 2017,5
It s very goood,January 21 2017,5
make calls,January 21 2017,5
Good app,January 21 2017,5
After update it take more than 25 minutes to send a photo and sometimes doesn't send at all,January 21 2017,2
Nice app easy to access if you add calling features we don't need to go other apps...,January 21 2017,4
Why we can't make privacy for some people or for unkown contacts?!,January 21 2017,5
Pls add telegraam tagging tex Pls add Tagging tex video,January 21 2017,5
it is very goid,January 21 2017,5
Telegram Super ana super,January 21 2017,5
That is Indian application,January 21 2017,5
It's just ok,January 21 2017,3
Please add a minute to five-time private chat and photos can not be saved at this time  please please please,January 21 2017,4
Nyc,January 21 2017,5
Awesome app . Indians should support.,January 21 2017,5
Excellent / Be look like a lamp & give the lightness to others. As the telegram company.,January 21 2017,5
just good but it would b better even it can give group video call..,January 21 2017,4
Azlu,January 21 2017,5
I love telegram,January 21 2017,5
Dear Telegram  i/we need VIDEO CALL.,January 21 2017,3
Please Increase LIKE OPTION to Telegram to Channels and Messages,January 21 2017,4
amazing,January 21 2017,5
Very great app .. I love telegram app.,January 21 2017,5
Top fast chat application... This this is the fastest and the furious picture message around for any country and any mobile in over android phone,January 21 2017,5
Friend not available plz publish this apps.....,January 21 2017,1
great!!,January 21 2017,5
Best app so smooth,January 21 2017,5
Nothing,January 21 2017,5
so easy to use and so fast.,January 21 2017,5
No voice and video call,January 21 2017,3
Super,January 21 2017,5
Good Good,January 21 2017,4
I can't send GIFs. I don't know why. But it was just recently. Please help me out. Thanks.,January 21 2017,5
Really nice  way better than WhatsApp,January 21 2017,5
Indian apps I love my India.,January 21 2017,5
interesting,January 21 2017,5
Hmm ok,January 21 2017,5
Not much prettier than whatsapp..but I luv it for tat reason,January 21 2017,4
Gjj Ggg,January 21 2017,5
Thanks for everything,January 21 2017,5
Its very very good,January 21 2017,5
simple...,January 21 2017,5
ok,January 21 2017,5
GREAT,January 21 2017,5
Superb app very useful,January 21 2017,5
Good,January 21 2017,4
It's best for our india,January 21 2017,5
A fantastic app that doesn't spy you or ur messages like other. Really fancy the idea of stickers and gifs vut there is a little problem. It use too much internet but after all it is a good app so download it and enjoy with groups and channels,January 21 2017,4
Please add archiving to the conversation !,January 21 2017,4
Kiran.n,January 21 2017,5
Useful I love it,January 21 2017,4
Thanks  not really a solution but just a way to not download at all. So have to manually trigger downloads. But in future release. Please make it so Telegram does not download pictures that's been deleted off your phone. That's the problem. I want auto downloads on I just don't want all the pictures to download that I have deleted. Thanks anyways.,January 21 2017,3
Testing this apps.,January 21 2017,3
Very good app,January 21 2017,5
Very good,January 21 2017,5
Greatest Messaging app ever!,January 21 2017,5
It's a good application to other then..,January 21 2017,5
Its ok,January 21 2017,5
This is india app,January 21 2017,5
Nice app,January 21 2017,4
I have one feature request: users should be able to separate channels from groups and persons  preferably in different tabs. The current mixed view makes it hard to find what you want and search isn't ideal.,January 21 2017,4
Not bad,January 21 2017,4
This app very useful to upsc and mpsc exam and other exam,January 21 2017,5
Has bots  open source with open philosophy like in Wikipedia!,January 21 2017,5
Fun,January 21 2017,5
Best App,January 21 2017,5
Bad Hahaha it's 👍,January 21 2017,5
telegram is a good program in terms of speed and security The only problemlt is open source Non-formal programs They abuse it,January 21 2017,5
9ce 9c,January 21 2017,5
It's good that easy to work with it.,January 21 2017,4
On point,January 21 2017,4
Every Nice,January 21 2017,5
this take bit delay to send messages  need future of voice and video calling.,January 21 2017,3
Very nice,January 20 2017,5
Very interesting app,January 20 2017,5
It can be more better,January 20 2017,5
I m sikh I proud to be a Sikh reason kisi b drm ka present time me guru Nahi bt jo b Sikh drm me paida huva h vo kismet vala h hm sb ka Guru SAHIB SHIRI GURU GRANTH SAHIB JIATL jnm mrn to pre h Mera Guru jugo jug tak ATL raihne wala h,January 20 2017,5
Good I liked it..,January 20 2017,5
Good,January 20 2017,5
India Good,January 20 2017,5
It's better then WhatsApp,January 20 2017,5
Swedirish,January 20 2017,5
Soooo good,January 20 2017,5
Better than WhatsApp,January 20 2017,5
Cool,January 20 2017,5
Must use every indian,January 20 2017,5
Good for fun,January 20 2017,4
its very useful,January 20 2017,4
Please add separate tab list for channels and bots,January 20 2017,5
Uh,January 20 2017,5
nice app,January 20 2017,4
Great..,January 20 2017,5
Truly an indian app.....loved it...better than what'sapp....but the citizens dont know about these app....only they know whatsapp.....in ignorance,January 20 2017,5
The app itself is just great. But every now and then it shows in my contact list people I have long deleted from my contact list. Including a fella I deleted and blocked when I still used another phone and another number. I don't know where the app gets these ghost numbers  but it's creepy as f***  and I don't like the idea of my number (and name) showing up on contacts of people who has deleted my number. Let people disappear from others' lives  Telegram!,January 20 2017,4
Good to see features,January 20 2017,5
BAD CUSTOMER SERVICE EVER,January 20 2017,1
BAD CUSTOMER SERVICE. NOT EVEN REPLY MY EMAIL ABOUT USERNAME. 1 STAR ISN'T EVEN DESERVED. I'M MOVING TO ANOTHER RELIABLE CHAT APP.,January 20 2017,1
This app like whatapp u know,January 20 2017,5
Nice app esy to use Good one,January 20 2017,4
Best,January 20 2017,5
Use this app for Indian,January 20 2017,4
It great!!,January 20 2017,4
It's good,January 20 2017,4
Android ▶ 6.0.1 🇮🇷 nexus 5,January 20 2017,4
good lock,January 20 2017,1
This is our Tamil Nadu app please don't use whatsapp its chinese made.,January 20 2017,5
Very usefull  better than whatsapp  bbm and Line,January 20 2017,5
Voice call,January 20 2017,5
Laxmi,January 20 2017,3
good good,January 20 2017,5
I've never seen a better messenger than this one. However I'm a total maniac concerning my privacy and I cannot really trust the devs  because their arguments are pretty poor so I fear I cannot use this genius app.,January 20 2017,3
It is fantastic,January 20 2017,5
Useful,January 20 2017,5
There is no notice or notification. Kenapa tidak ada pemberitahuan pesan masuk Kalau tidak dibuka aplikasinya? Begitu dibuka pesan baru muncul semua. Jangan seperti bbm lah  masa harus dibuka dulu baru muncul,January 20 2017,2
Be sure to disable the camera permission if you're experiencing lag.,January 20 2017,5
Good Apps Very faster like this,January 20 2017,4
It'an amazing app,January 20 2017,4
Happy,January 20 2017,4
It's very good app to send message video music voice gif etc.By this app you can community with everyone you want.really good app,January 20 2017,4
Gooddddddddd,January 20 2017,5
In order to compete with Whatsapp  ⑴ make archiving conversations available so that I can make my conversation page tidier. ⑵ Let us know who read our messages in groups! There's no way to do it in Telegram. ⑶ Status like Whatsapp could be added (optional). Please improve  love it.,January 20 2017,4
Not safe!,January 20 2017,1
Very good,January 20 2017,5
It has changed communication.,January 20 2017,5
Perfect,January 20 2017,5
Telegram is not a Indian app,January 20 2017,2
The best,January 20 2017,5
Telegram is excellent app,January 20 2017,5
Nice work,January 20 2017,4
So good,January 20 2017,4
With video and voice calling features this app can be unbeatable.👌👍🙏,January 20 2017,5
It's nice app,January 20 2017,4
can't hide my number phone? But whatapp fast Download and upload... Please increase the number of letters following your photos and videos and gif up to 5000 characters...,January 20 2017,1
Don't want to say anything,January 20 2017,5
Please add an option like Go to First Massage in chats ..😊😜,January 20 2017,5
There is a problem to sent phtos and videos in new version,January 20 2017,2
Goob,January 20 2017,5
very well messager but it will better if it supports video call and call,January 20 2017,5
Great,January 20 2017,5
Please separate groups  channels and users chats.,January 20 2017,4
Superb,January 20 2017,5
Pavel Durov  thanks once again!,January 20 2017,5
Great app for comunity,January 20 2017,5
Me gusta chatiar por telegram,January 20 2017,5
Interface limpa  fácil e rápido. Excelente aplicativo.,January 20 2017,5
Excellence,January 20 2017,5
Jai hind,January 20 2017,5
Asm,January 20 2017,5
Cant able to guess wether the msg is deliverd or not ..... There must be a indication mark for Sent... Deliverd..Seen,January 20 2017,3
Now I can *sneeze* and *cough* again. Thank you guys.,January 20 2017,5
Super,January 20 2017,5
Good Thx,January 20 2017,5
Sridhar,January 20 2017,5
It is just awesome.,January 20 2017,5
Great app,January 20 2017,5
please optimize split screen on Android N for tablets,January 20 2017,5
I love it  it's better than other Apps...,January 20 2017,5
A perfect way to comunicate,January 20 2017,5
That is very good because have new group is of porn star,January 20 2017,5
Secure fast cloud message good app!,January 20 2017,5
This is time pass app,January 20 2017,5
Nyc,January 20 2017,4
Pradhana manthri Modhi is great he is doing all the good jobs actually. ..but pls distribute free sites for poor SC people's ....,January 20 2017,5
Nice,January 20 2017,5
I like it 😉,January 20 2017,5
This App Is Asewome,January 20 2017,5
Mera bhaarath sabse mahaan,January 20 2017,5
I would recommend this app to anyone. Of course it cannot compete with Wechat  but I love the brand voice  the updates  the functionalities  ux and ui. The only thing I miss is calling and an easier way to send videos.,January 20 2017,5
Good,January 20 2017,4
"Wonderful app pakka Indian thanks modhi ji for your slogan """""""""""""""" made in India""""""""""""""""""""",January 20 2017,5
No good,January 20 2017,1
Ok,January 20 2017,4
Fine,January 20 2017,4
just bad,January 20 2017,5
Telegram,January 20 2017,5
Not bad,January 20 2017,5
Telegram best App in World,January 20 2017,5
Nice App,January 20 2017,4
It's perfect app I love it,January 20 2017,5
J Update plz,January 20 2017,1
The better than nothing,January 20 2017,5
My contry app,January 20 2017,4
Good to be here,January 20 2017,5
Notification of message is not showing. I have to open app after I see messages. My phone is Red mi note 3.,January 20 2017,4
I love it so much Its very good But it doesnt have video calling 😐,January 20 2017,5
Really easy and convenient  just wish they had a widget like whatsapp does for viewing messages without opening the app.,January 20 2017,5
very nice app among all social networking app and even beyond that. very easy to share  create channel  edit the message and provide privacy which is most essential quality which this app have.,January 20 2017,5
The app is gud,January 20 2017,5
The all apps kilerr Like viber like imo like soma like all I love it friends,January 20 2017,5
ɨ ʟɨҡɛ tɦɛ ʄaċt tɦat ɨt aċċօʍʍօɖatɛs a ʟaʀɢɛ ռʊʍɮɛʀ օʄ քɛօքʟɛ օռ ɢʀօʊք chats,January 20 2017,5
ok,January 20 2017,4
It is an awesome texting app. It is simple. It has unique stickers which are hilarious  makes me laugh much. It doesnt have a call option but there r other apps with that so it is fine. It has some flaws: when the app is not open in background it seems i dont get notifications which can be a little hassle. I think i get them always when the app is started in background  not 100% sure. I recommend :D,January 20 2017,5
Please add night mode and dark theme options.,January 20 2017,5
Madhankumar This app is developed tamilan so tamila pls use this better than what's app..,January 20 2017,5
What a great app,January 20 2017,5
It cannot pause downloads for long i keep loosing data because it cannot pause.Allow us to pause downloading files by tapping and holding the file directly.,January 20 2017,5
Very gooooooooooood!!!!!!!!!!!!!!!!!,January 20 2017,5
I am using it.,January 20 2017,3
Best and open and free,January 20 2017,5
Its good,January 20 2017,5
Very good app,January 20 2017,5
This app is awesome,January 27 2017,5
عالیه. ولی اعتیاد اوره من یع معتاد تلگرامم @Arteshun,January 27 2017,5
Its nice app to chat,January 27 2017,5
It is not safe,January 27 2017,3
Good app..,January 27 2017,4
Maskhare,January 27 2017,1
I like so much,January 27 2017,5
It shl improve,January 27 2017,4
Very useful,January 27 2017,5
Add Persian Language Please!,January 27 2017,3
Trying it out so far so good and does not take much space on the phone also has good emoticons,January 27 2017,5
"There is no search result at all at search GIFs in """"""""""""""""FIND GIFs GIPHY"""""""""""""""" in gallery. (Android 6  huawei p9)""""",January 27 2017,2
Spy tool against iranian,January 27 2017,1
Noting,January 27 2017,5
Ecxelent,January 27 2017,5
Too nice app very excellent to use this app,January 27 2017,5
Good work,January 27 2017,5
No notifications when app is not being used! Even though the keep alive service and background connection options have been enabled.,January 27 2017,3
Indan apps good,January 27 2017,5
Please include audio and video calling option... It will be best for us... Thank u team telegram,January 27 2017,4
Fantastic Free,January 27 2017,5
Lovely app,January 26 2017,5
Very Good,January 26 2017,5
I very quick to reply.its good to use,January 26 2017,5
Best,January 26 2017,5
Super,January 26 2017,5
It best,January 26 2017,5
okayy,January 26 2017,5
The creator or supervisor didn't take any action. I don't like people reported me spam as i didn't do anything?! Why telegram system are getting worst than i thought?! I've already give the complaint and no one answer me. What a pathetic!,January 26 2017,1
I like it,January 26 2017,5
Nice Nice,January 26 2017,5
Nice App,January 26 2017,5
Please add a feature for archiving conversations. P.S.: 1 star only to draw your attention ;),January 26 2017,1
osm,January 26 2017,5
Supper,January 26 2017,5
"Privacy  security  self destruct  and anonymity are why i use this app. Most recent update nags for permission to get into the phone's contact list. It's fine to ask once during initial setup  but don't make me hit """"""""""""""""never ask again"""""""""""""""". Stop prying!""""",January 26 2017,3
Los chats secretos son muy útiles y la autodestrucción de los mensajes también. Me gustaría tener notas de voz. Estaría bueno poder marcar los grupos como secretos y que no se puedan ver en las aplicaciones para computadora.,January 26 2017,4
Please fix the delay on message notifications  I have to actually open telegram to see my message,January 26 2017,5
Ya,January 26 2017,5
Nice and easy to use,January 26 2017,5
Good nice and suprrrr...,January 26 2017,5
The app is fast have nice interface and i can send files too like any other apps  it's nicer to have videocalls or audiocalls available.,January 26 2017,5
Good morning... Me n u,January 26 2017,5
Is there a way to turn off contacts finding me? I don't want everyone I know finding me because they have my phone number. Privacy is always my main concern.,January 26 2017,3
Love it,January 26 2017,5
This is only msg but not call and not video call,January 26 2017,3
The ios version is better :(,January 26 2017,5
Video chat & call should be on telegram,January 26 2017,5
Great app Bt 1 biggest problem I just can't delete unnecessary msgs frm grps..plz do something abou tht,January 26 2017,4
Improve,January 26 2017,5
Great,January 26 2017,4
Telegrama es la mejor app de mensajería y esta muy por encima de whatsapp en todos los aspectos  muy pronto será la app más usada. Guarden este comentario.,January 26 2017,5
Good one,January 26 2017,4
Open source projects are probably abandoned... not updated for more than months... No end to end encryption for bots. No support. The support account NEVER replies. Connected with your phone number.,January 26 2017,2
Great app,January 26 2017,5
Very easy to use.,January 26 2017,5
I love indian apps,January 26 2017,5
Nice,January 26 2017,5
Love it Ist too fast,January 26 2017,5
Vikram singh,January 26 2017,5
great app,January 26 2017,5
Just try,January 26 2017,3
video call,January 26 2017,3
Wow,January 26 2017,5
Nice,January 26 2017,4
Good,January 26 2017,5
Security and privacy policy how use vifrung password,January 26 2017,5
can't hide my number phone? But whatapp fast Download and upload... Please increase the number of letters following your photos and videos and gif up to 5000 characters...,January 26 2017,1
I reset my phone into factory settings  then installed WhatsApp lost chats; installed Telegram loaded my previous chats from cloud backup. And guess what  it is more secure. The only down factor is the idiots insist on using a trojan app instead of this.,January 26 2017,5
Language problem in Nougat. When passcode is wrong. The cut/copy/paste bar. Et cetera. Please fix.,January 26 2017,4
Nice clean UI  but requires a phone number. So I can't use the app because I don't use a pointlessly costly piece of old technology? Ridiculous.,January 26 2017,2
It is excellent,January 26 2017,5
The end برنامه خوبیه حتما دان کنین,January 26 2017,3
Your work is best,January 26 2017,5
Awesome,January 26 2017,4
I like it. i wanna calling ..,January 26 2017,3
good easy to use,January 26 2017,5
As heh ashhastam,January 26 2017,5
Badge counter does not show on icon on android nougat   please fix it! Thank you in advance,January 26 2017,5
ISIS uses this so it must be secure,January 26 2017,5
I love to use make in India,January 26 2017,5
Telegram just smaller and better to use for all devices. That nice. Wonder if they can add online voice or video call on telegram.,January 26 2017,5
عاااااالیه فقط همین l love Telegram,January 26 2017,5
its the best messenger app the developers realy did a great job,January 26 2017,5
Good software,January 26 2017,5
It's the most common and useful app specially in Iran💗💗,January 26 2017,5
This good,January 26 2017,5
Awesome! This is the kind of thing we want. Keep the good work up!,January 26 2017,4
Nothing to say,January 26 2017,3
quite good,January 26 2017,5
Can you add search nearby peopel like wecaht  link  ..... ✅ Add part to &lt; block user who never i want to see my Id or profile pic &gt;,January 26 2017,5
Nice app,January 26 2017,5
So great! Seems that it's the best messenger,January 26 2017,5
Need to include status update...Nd it also needs video calls nd normal calls....D app is legit tho,January 26 2017,4
Very good app  needs the status update feature though,January 26 2017,4
It is very slow to download message,January 26 2017,1
Hello friends happy republic day me pratik hun or me ap sabko invite kartahun ki ap sab log is app ko install karke dekhiye ye bohat hi acha app he or I LOVE this app,January 26 2017,5
Viel besser als Whatsapp. Telegram hat deutlich mehr und bessere Funktionen. Ich würde mich darüber freuen wenn man irgendwo alle Bilder die man verschickt oder empfangen hat einsehen kann und nicht nur pro Chat diese Option. 👍,January 26 2017,5
I think its great an app and j love ig,January 26 2017,5
Needs more people,January 26 2017,5
Dislike it,January 26 2017,2
Usefull,January 26 2017,5
I love it,January 26 2017,5
Sign in issue....network error in fully 4 G area....,January 26 2017,1
It is useful and fastest,January 26 2017,5
Awesome,January 26 2017,5
Good app.. I like it..,January 26 2017,5
More features needed Like offline sms ;2 way wallpaper;call and video calls;new stickers,January 26 2017,5
GOOD AND BEST Nice app this is our Indian app so I say in Hindi... Telegram wishe bahut he acha app hai.what's app se bhi acha hai aur speed bhi acha hai iska phile message send nehi hota tha per ab thik hai.complent karne ke bad thik hua aur data bhi kuch din phile bahut kat raha tha telegram per phir complaint kiya tab jake ab thik hai. Wishe ya app bahut he acha hai aur mai sab ko bolunga use karo aur bahut acha hai aur ab sab thik hai Aur telegram company ko bolna chata hu ayshi he service date rahe aur bas hum savi happy...,January 26 2017,5
Nic,January 26 2017,5
It's a good messenger but I have problem in notifications. In order to receive messages  the app must be open in background  otherwise I would miss the messages.,January 26 2017,4
loved it.,January 26 2017,5
"Don't like not only bcz it has no voice and video chat but since its last update I can't receive messages neither I can send any  whenever I try to send a message it starts showing """"""""""""""""connecting"""""""""""""""" and this connecting process takes ages to connect though all my other apps work fine as and Internet connection is fiber optic and in use 24/7.""""",January 26 2017,2
Ok,January 26 2017,4
Excellent app 👍,January 26 2017,5
I like Indian products,January 26 2017,5
nice app,January 26 2017,5
Gd,January 26 2017,5
Indian apps always super,January 26 2017,5
Excellent,January 26 2017,5
Interesting app and nice,January 26 2017,5
Tell us whats,January 26 2017,5
"The app is nice and easy to uae. I just want to request to the developer  please add """"""""""""""""select all button"""""""""""""""" when deleting messages in a supergroup for administrators so that it would be easy to clear the threads. thanks""""",January 26 2017,5
very good,January 26 2017,5
Please add video call and archive chats features. Telegram is the best! 😊,January 26 2017,5
Very goood can install,January 26 2017,5
OK nice..,January 26 2017,3
great,January 26 2017,5
How to delete message ?😢,January 26 2017,2
Do not delete any message how to delete telling me,January 26 2017,2
GOOD,January 26 2017,5
Fabolous,January 26 2017,5
V good app,January 26 2017,5
Like this aap,January 26 2017,4
Good luck,January 26 2017,4
I loved it. Excellent,January 26 2017,5
Spread this to the whole country,January 26 2017,5
good,January 26 2017,5
Best idea,January 26 2017,5
Very easy to use,January 26 2017,5
Perfect,January 26 2017,5
This is very gud.and secure unlike whatsapp,January 26 2017,5
No stay video call?   problem?,January 25 2017,5
telegram too bad,January 25 2017,1
Good,January 25 2017,5
Not bad Some dfrnt ftrs included n UI was very borring,January 25 2017,4
Cool,January 25 2017,5
It's great,January 25 2017,5
apply video calling and fast browsing ...now its very slow...try to reach more people when advertising came in media about telegram ....,January 25 2017,4
Super,January 25 2017,5
Gif keep crashing. Must save first. Ugh !!,January 25 2017,1
The most beautiful messenger in the world!,January 25 2017,5
Balaji Cumbum,January 25 2017,1
Best,January 25 2017,5
Could you please add the calling facility as many other prominent messengers have provided this already. One more thing please add the pattern lock too. Thank you.,January 25 2017,5
Good,January 25 2017,4
Most people love it because works easily.,January 25 2017,4
Cannot add other people in to the groupchat!!!,January 25 2017,2
perfect chat app that anyone can have.,January 25 2017,4
Tiene casi todo  excepto por los mensajes  que me llegan hasta que abro la aplicación. No funciona bien lo de las notificaciones ;(,January 25 2017,1
Good,January 25 2017,3
Great app,January 25 2017,5
O melhor mensageiro de todos  com as melhores funções e vantagens! Além disso  também é multiplataforma.,January 25 2017,5
Easy n safe! :-),January 25 2017,4
Very good app...,January 25 2017,5
Bigbang app,January 25 2017,5
nice& useful,January 25 2017,5
Beats emails.,January 25 2017,5
its already a cool app  but i think it could be just perfect if we had an option to choose who we would like to be in our contact list  like wechat cuz I dont like to block ppl  also i dont like that anybody can msg me :\,January 25 2017,5
I wish this app had various themes and colorful themes only in telegram not other apps.,January 25 2017,4
Best messenger!,January 25 2017,5
Ahmad 78,January 25 2017,5
It's ok,January 25 2017,4
The best app for messaging but there are too many emojis that are not in Telegram Desktop. Please add it :),January 25 2017,4
The latest update is full of bugs... It's been awhile since my last complain... It's literally causing my device hang and force-restart... Plz fix it telegram team,January 25 2017,1
Worst app ever,January 25 2017,1
very nice,January 25 2017,4
Amin,January 25 2017,4
Great Messaging App Ever Used. I also recommended to my friends too. Better than watsapp. It should hav video calling. Also self destruct thing should also hav a switch (to activate and deactivate),January 25 2017,5
Its good,January 25 2017,5
Nice,January 25 2017,5
Nice one,January 25 2017,5
its terefic,January 25 2017,5
Thanks 😘,January 25 2017,5
It's a very good app mpsc,January 25 2017,3
This app is very grate grate. ......... Internet love this app Really grate app I use,January 25 2017,5
Fantastic... !!!,January 25 2017,5
Best,January 25 2017,4
Ok,January 25 2017,5
Awsome....,January 25 2017,5
Great,January 25 2017,5
Please consider to have night mode. I like this app rather than other client app even they can be customize. I just hope for night mode.,January 25 2017,4
Fuckoff,January 25 2017,5
It's an Indian made very nice,January 25 2017,5
Ravi Friends,January 25 2017,3
Superr,January 25 2017,5
Great app love it,January 25 2017,5
Update new version because no call,January 25 2017,4
This is the nest messaging app ever I have used this is so useful and the free sticker 😋 I love them...,January 25 2017,5
It's awesome... especially data storage,January 25 2017,5
fast  Good.,January 25 2017,5
Video calling must be there...,January 25 2017,5
Loving it,January 25 2017,5
Superb,January 25 2017,5
great apps,January 25 2017,5
good app,January 25 2017,5
Thik thik bs,January 25 2017,2
Good and can be beter,January 25 2017,5
it's a good app,January 25 2017,5
Very useful application  two thumbs...,January 25 2017,4
Some GIF files aren't being sent. They end up giving an error with a red exclamation mark. Also file uploads need to improve  they are slow and often file to show upload progress,January 25 2017,3
Need Fast,January 25 2017,5
Good app all ondian should download it,January 25 2017,5
this is a Indian network thats y,January 25 2017,5
Good app,January 25 2017,5
I realy like this app,January 25 2017,5
Automatically contacts everyone who has your phonenumber in contacts. Forces you to share phonenumber with people on telegram. Idiotic,January 25 2017,1
Not able to save gif files Please help me to save gif files,January 25 2017,4
Nice app,January 25 2017,5
Fine,January 25 2017,5
perfect,January 25 2017,5
Telegram &gt; Whatsapp,January 25 2017,5
I love it,January 25 2017,5
very nice experiance,January 25 2017,5
It is one of the fastest messaging apps ever.,January 25 2017,5
All messages securely online?? Small size??? Funky stickers?? Now  we just need more people!!! (Bender bot and Lucy bot don't talk :/),January 25 2017,5
A think for edit nambers please,January 25 2017,5
Definitely the best chat app client. Automatic online backup and you can attach any type of file!,January 25 2017,5
Suprrrrrr.....good stickers,January 25 2017,5
Vry gud app,January 25 2017,5
Very good,January 25 2017,5
i love this,January 25 2017,5
I have aproplem with notifications.. and telegram take sometime to be connected,January 25 2017,5
Great before the recent update emojis take afew seconds to load now.Sluggish,January 25 2017,5
Good app.please provide calling options......,January 25 2017,4
Is perfect,January 25 2017,5
Tis is the best app n easier to be in big group,January 25 2017,4
Its a good and useful app esp in managing groups chat. Its done better than whatsapp honestly in that term. One think that could be added in the next update for better performance is the star/bookmark feature. It ll help a lot if we want to revisit the important posts later. Btw the date and remember scroll position are good ones. But still it could be better with the star/bookmark feature.,January 25 2017,4
I liked telegram. It's a good application.,January 25 2017,4
Calling sound ...plz,January 25 2017,5
Just love it!,January 25 2017,5
Happy,January 25 2017,5
Berita terkini perlu lebih uptodate,January 25 2017,5
Slm,January 25 2017,5
Excellent,January 25 2017,5
Some of the name showing insides of the other name. Pls fix it up,January 25 2017,2
Use it on multible devices incl. desktops and have all your chats synchronised and secure. Just fantastic.,January 25 2017,5
It's Good I love it,January 25 2017,4
Best app for sharing file and own business,January 25 2017,5
Ts nyc,January 25 2017,3
Outstanding messaging app,January 24 2017,4
Best messenger ever,January 24 2017,5
Always searching for network. I need to reinstall it many time.,January 24 2017,1
"0. Gif из конца списка удаляются!! Бред! 1. Видео  автоматически скачанные из ссылок Instagram (coub починилось)  не сохраняются по кнопке """"""""""""""""сохранить в галерею"""""""""""""""". 2. Gif  автоматически созданные из coub  не добавляются в коллекцию  если при этом не открыт список своих gif. 3. Gif никак не сохранить как картинку  скачивается только .mp4 (типа фитча такая? Плохая фича)""""",January 24 2017,2
Better the app world,January 24 2017,5
Good,January 24 2017,3
IM SO HAPPY WITH THE STICKERS . IT BRIGHTEN ME UP,January 24 2017,5
Awlii,January 24 2017,5
Fine  fast.,January 24 2017,4
Great app you can play so many game inside,January 24 2017,5
Thats great,January 24 2017,5
best app,January 24 2017,5
Real messenger,January 24 2017,5
Xc,January 24 2017,5
USEFUL,January 24 2017,5
Good,January 24 2017,5
Nice,January 24 2017,5
Jai Hind Jai Modi,January 24 2017,5
Best,January 24 2017,5
I think its best app,January 24 2017,5
